G15#13302719#1141382	119.47346	25.96081	119.48947	25.97489	[]
4828	18660
4772	18449
4408	17078
5421	20894
5419	20886
5678	21862
5363	20675
6564	25199
4847	18732
3966	15413
3544	13824
2376	9424
1425	5842
G3#773653#12835107	118.08573	27.36148	118.07013	27.44628	null
145	2480
87	1565
111	1943
89	1596
61	1153
124	2149
236	3918
462	7489
956	15294
932	14915
1441	22956
1157	18469
1128	18012
1020	16305
1306	20824
1455	23178
1271	20271
1029	16447
1186	18928
851	13635
902	14441
563	9085
336	5499
225	3745
G1501#49429976#1231984	119.40596	26.2361	119.529	26.28279	null
1538	4882
1754	5555
1283	4088
1140	3643
1247	3976
1302	4147
2988	9399
4858	15223
7721	24140
7412	23177
7800	24386
7786	24342
8733	27292
6521	20402
7535	23560
7426	23221
8153	25485
6241	19530
5589	17499
5084	15927
5502	17229
4593	14397
3727	11700
2570	8096
G1514#12835114#12835105	118.10629	27.46001	118.07304	27.45152	null
115	622
93	521
83	475
120	645
153	796
135	714
218	1095
508	2428
810	3815
638	3025
921	4325
825	3884
898	4220
670	3172
687	3250
751	3544
760	3585
708	3346
881	4141
655	3103
532	2538
383	1853
196	994
111	604
G70#800291#87678772	119.38403	25.89871	119.34947	25.91582	null
812	89030
474	52582
483	53552
303	34141
431	47945
597	65845
1813	196973
3558	385145
4662	504195
4771	515949
4798	518861
5410	584856
5808	627774
4542	491255
4102	443807
5185	560593
5337	576984
3865	418251
3962	428711
3395	367568
4370	472707
4395	475403
1983	215305
1337	145643
G70#817157#856793	118.49195	26.2732	118.28289	26.29896	[]
847	92804
673	74040
572	63149
654	71992
602	66384
428	47621
807	88491
1462	159123
2354	255312
2485	269438
3389	366921
3393	367352
4127	446504
2966	321307
2917	316023
3003	325297
3003	325297
2926	316993
3918	423966
2596	281408
2123	230401
1728	187807
1029	112430
922	100892
G15#885290#891378	119.57776	26.71848	119.67433	26.81006	null
704	20131
707	20205
629	18280
616	17959
698	19983
665	19169
1314	35189
1650	43483
2608	67132
2993	76635
5783	145507
8747	218674
8791	219760
3978	100950
3317	84633
3685	93717
3145	80388
2779	71353
3917	99444
3111	79548
2954	75672
1719	45186
1165	31511
745	21143
G72#805221#803603	117.87833	25.53315	117.99602	25.51326	[]
988	9717
575	5611
596	5819
689	6744
462	4487
618	6038
914	8981
969	9528
1668	16479
1750	17294
2356	23319
1966	19442
2484	24592
1866	18447
2035	20128
2328	23041
2779	27526
2060	20376
2576	25507
2192	21689
1860	18388
1396	13774
1263	12451
1029	10125
G15#813265#1231996	119.55441	26.2223	119.5328	26.2799	null
319	14457
352	15622
301	13821
311	14174
375	16435
233	11419
588	23958
898	34907
962	37167
786	30951
965	37274
1033	39675
1148	43737
1109	42359
1122	42819
1055	40452
1096	41901
1108	42324
824	32293
687	27455
782	30810
671	26889
456	19296
393	17070
G76#1241395#907273	116.7067	25.21971	116.64	25.32897	null
691	14626
724	15290
669	14183
555	11888
379	8345
690	14605
914	19114
1661	34151
2437	49771
2219	45383
3326	67666
3141	63942
3397	69095
2871	58507
3210	65331
2918	59453
2817	57420
2738	55830
3381	68773
2655	54159
2366	48342
2055	42082
1412	29139
928	19396
G15#868143#49430327	117.25	23.70856	117.33994	23.77021	null
1155	3464
860	2594
719	2178
749	2266
796	2405
1120	3361
1689	5039
3203	9505
5250	15543
5273	15611
5519	16337
5279	15629
6070	17962
4758	14092
3812	11302
4924	14582
5382	15933
4606	13644
6919	20467
6644	19656
6638	19638
5639	16691
3226	9573
1778	5302
G76#839499#708148	116.42122	25.6404	116.33058	25.75853	null
652	13840
446	9694
510	10982
392	8607
490	10580
471	10197
535	11485
1033	21510
1591	32742
1449	29883
1985	40672
1736	35660
1996	40894
1599	32903
1896	38881
1996	40894
1953	40028
1680	34533
1911	39183
1585	32621
1285	26582
874	18309
522	11224
519	11163
G76#671251#14943356	117.45475	24.65355	117.57603	24.62063	[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 2, 1, 0, 0, 0, 2, 0, 0, 0, 1]
196	5402
96	2953
64	2169
45	1704
128	3736
169	4740
219	5964
625	15905
788	19896
1001	25111
1341	33436
1450	36105
1588	39483
1556	38700
1161	29029
1139	28490
1058	26507
1221	30498
1007	25258
964	24205
1005	25209
669	16982
506	12992
202	5548
G3#12511929#857368	118.0666	27.48625	118.21942	27.58977	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
394	3304
339	2838
306	2558
274	2287
203	1685
347	2906
573	4822
1451	12264
2833	23980
3090	26159
3470	29380
3366	28499
3392	28719
2831	23963
2766	23412
3073	26015
3002	25413
3336	28244
3464	29329
2664	22547
2853	24149
1748	14782
946	7984
715	6025
G76#1347395#708157	116.11034	25.91667	116.32325	25.75989	null
1958	10121
1992	10297
1583	8183
1498	7744
1632	8437
1773	9165
1903	9837
2542	13139
3798	19629
3832	19804
4731	24450
4027	20812
4931	25483
3831	19799
3655	18890
4211	21763
4389	22682
3626	18740
4601	23778
3416	17655
3340	17262
3074	15888
2385	12328
2821	14580
G15#49430554#49430129	117.86469	24.36461	117.79712	24.43931	null
495	4045
290	2424
245	2069
154	1350
160	1397
156	1365
589	4787
1497	11964
2007	15995
2062	16429
2687	21369
2356	18753
2651	21085
1730	13805
1901	15157
2119	16880
2289	18224
2624	20871
3783	30032
3858	30625
3993	31691
3795	30126
1812	14454
731	5910
G72#1785980#1325858	118.26023	25.26736	118.32805	25.20886	[]
374	1105
239	818
187	707
175	682
149	626
403	1167
416	1195
759	1925
1245	2960
1539	3586
1791	4122
1619	3756
1756	4047
1740	4013
1768	4073
1937	4433
1848	4243
1635	3790
1922	4401
1784	4107
1633	3786
1379	3245
864	2149
529	1435
G76#14943385#12472708	117.57603	24.62063	117.62363	24.59075	null
747	18893
497	12771
360	9417
325	8560
327	8609
432	11180
1252	31257
3257	80348
5449	134017
5241	128924
6920	170033
6521	160264
6807	167267
5559	136710
5446	133944
7249	178089
5619	138179
6412	157595
7033	172800
6511	160019
6714	164990
5748	141338
2945	72709
1197	29910
G76#85384872#85384869	116.73135	25.19062	116.7067	25.21971	null
21	1139
31	1340
32	1360
34	1401
39	1501
35	1421
160	3937
93	2588
326	7278
363	8023
429	9352
385	8466
257	5890
246	5668
335	7460
381	8386
308	6916
351	7782
