570	119
499	100
1171	56
2155	114
3003	153
2873	166
3728	179
4064	152
4526	135
4262	209
3290	183
4182	180
3957	196
3922	182
5259	142
4450	135
4664	140
3833	109
2616	106
1515	90
y = 26.40548938624352 * x + -779.6759022932279
373	16
302	22
235	15
254	15
189	18
279	11
549	10
1111	19
2063	29
2013	59
2579	64
2296	48
2267	50
1918	64
1972	63
2802	64
2534	57
2292	62
2365	37
1697	42
1462	46
1141	27
887	24
482	26
y = 40.62676056338028 * x + -83.94014084507035
1427	71
861	48
883	52
545	36
697	40
801	44
1229	42
2282	77
3326	205
4296	327
5500	431
6272	382
7001	299
6204	343
5769	446
7006	428
7226	398
7126	403
10997	302
7796	250
7022	257
5425	191
2994	156
1919	99
y = 16.198860603353058 * x + 763.0278985807608
1862	84
1456	61
1163	67
1064	50
1141	50
1306	55
1475	79
2621	79
4778	140
6083	159
6146	197
5358	172
5876	184
5978	149
5278	165
5255	161
5612	142
5275	161
6380	105
5123	125
4672	109
4347	106
3059	93
2202	89
y = 38.4645358307597 * x + -562.4307783822287
855	38
564	19
395	25
330	19
319	25
371	30
1209	56
2369	122
4357	216
3803	320
5227	338
6794	262
8442	275
8069	286
5924	320
6117	341
6399	318
6765	276
7568	194
5659	181
4217	158
3479	122
2447	82
1379	47
y = 19.962414137088572 * x + 492.12393591872933
2200	65
1896	40
1263	39
1219	21
1414	21
1703	29
2988	68
4733	168
6128	259
6538	306
9204	321
8804	407
8913	264
8440	355
8671	351
9417	379
8952	409
9461	382
10924	316
8787	220
7996	180
6696	162
4419	126
2916	97
y = 21.716110034308628 * x + 1476.1329782904786
3231	117
2574	89
2207	74
1950	59
1875	87
2325	131
4440	186
8078	404
13969	738
15780	1028
20373	1063
19529	771
20632	696
17947	949
19446	1022
19443	998
20566	1001
18490	1070
20412	780
16416	551
14510	410
11261	323
7848	268
4566	170
y = 18.003413360791548 * x + 2253.9032295884062
443	135
267	112
262	63
436	41
362	50
224	37
527	79
1106	101
1805	173
1860	225
2356	303
2218	183
2717	139
2163	264
1960	338
2432	270
2124	285
2060	229
2598	207
2178	189
1934	153
1205	109
651	87
484	89
y = 8.00591017775517 * x + 144.21586682030375
1556	156
1274	121
1146	79
941	87
867	87
1240	98
1970	146
3699	339
5906	702
6078	1065
8320	1121
7554	885
7312	736
6013	929
7327	1138
7928	1172
7818	1108
7892	1120
8683	975
7084	734
5821	506
4741	444
3555	323
2349	228
y = 6.408394342265382 * x + 1060.0153874978046
66	32
92	41
44	26
33	15
45	27
24	27
88	39
172	79
346	165
372	219
446	245
379	215
429	175
392	198
490	235
539	251
643	248
453	212
483	159
292	146
232	130
257	99
135	62
81	57
y = 2.128001605017165 * x + -2.8358741151352547
718	19
507	14
369	16
518	9
379	9
655	21
837	17
1193	24
2073	57
2100	71
2967	90
2864	74
3312	56
2553	68
2795	168
2612	89
2935	127
2771	110
3263	74
2461	60
2158	62
1745	66
1334	25
1199	21
y = 20.129046931107275 * x + 716.8405743249375
739	254
271	174
310	152
241	172
314	188
270	209
582	264
1117	308
2201	403
1864	587
2755	607
2584	565
2732	541
2276	622
1834	606
2529	719
2246	617
2451	622
3422	547
2623	475
2712	391
2414	380
1522	330
783	301
y = 4.7910175427901205 * x + -303.3779176815026
182	41
147	38
81	41
86	30
83	36
55	35
316	37
702	44
1457	47
1365	63
1554	75
1721	67
1772	51
1610	61
1397	77
1539	83
1498	60
1576	57
2025	64
1941	51
1676	45
1236	41
844	51
453	41
y = 34.868497109826585 * x + -740.8942678227359
163	27
153	36
149	21
204	41
199	35
193	34
429	47
697	57
1157	98
995	138
1244	145
1157	106
1543	105
814	162
779	136
1261	136
1051	124
965	112
1224	84
1156	73
919	67
600	60
304	46
308	37
y = 7.901774405718418 * x + 101.55336334085871
330	22
183	17
239	16
235	18
106	12
303	18
502	19
893	16
1515	17
1550	24
1653	25
1820	22
1881	23
1421	27
1362	25
1606	22
1638	18
1809	23
1939	22
1387	26
1376	18
926	17
625	23
436	16
y = 99.99210903873742 * x + -952.5485413677661
835	27
224	17
335	21
160	18
287	16
252	19
675	24
2089	33
2609	50
2708	73
3079	121
2979	111
3247	71
2706	122
2465	136
2811	123
2492	99
3521	93
4656	83
3671	66
2709	54
1770	57
712	33
663	34
y = 25.098152657396014 * x + 415.9447025520244
852	137
607	85
438	53
477	63
538	67
678	60
1356	112
2580	310
3302	508
3030	822
4087	962
4046	813
4109	638
3817	776
3835	806
3892	1050
4027	1030
3758	1094
3923	778
3273	630
3103	417
2652	396
1747	236
1300	200
y = 3.5671338915686692 * x + 769.5002726599382
1195	54
976	23
698	38
800	14
830	24
994	34
1666	21
3163	77
4876	168
4861	226
6190	289
5851	219
7348	181
6278	211
5474	261
5688	237
5872	261
6277	230
7354	171
7017	127
7336	163
5783	134
2956	85
1763	46
y = 22.759489717160605 * x + 1094.84336965304
405	42
217	44
155	30
105	53
94	41
153	85
563	85
834	134
1477	155
1965	307
2252	299
2106	230
2243	242
2424	322
2414	345
2304	342
2497	331
1836	281
2040	193
1734	218
1668	158
1187	101
828	87
532	75
y = 7.4959053812002985 * x + 22.924891623280928
120	30
34	15
92	18
71	11
54	11
51	14
165	25
240	41
492	98
183	136
471	165
796	164
620	101
607	191
863	220
872	176
681	178
508	162
1087	113
553	104
513	69
436	58
289	50
66	31
y = 3.629593669708643 * x + 81.16067526522704
1115	13
685	16
492	20
417	8
687	19
435	17
899	25
2710	42
4866	65
3816	106
5301	111
5628	114
6026	104
4584	117
4619	135
4845	167
5393	123
4692	145
7042	91
5963	73
5042	50
4428	38
1814	42
974	30
y = 35.14249292616337 * x + 989.5789300158754
117	100
76	58
51	49
58	48
19	51
62	62
198	87
203	218
392	304
439	572
546	587
464	449
641	327
504	437
515	535
658	491
606	539
538	472
671	402
546	332
385	298
442	239
275	204
196	169
y = 1.029720216971162 * x + 56.794453112197175
1124	164
830	98
635	73
474	74
536	89
743	134
1584	185
3353	430
3594	702
4135	972
5632	971
5265	807
5213	674
4258	798
5044	887
5577	928
5193	970
5711	821
5775	662
4079	520
3609	447
2739	380
2063	261
1311	185
y = 5.447599165087588 * x + 493.4152921936925
812	62
565	73
577	70
674	70
565	54
500	57
713	55
1258	88
1757	160
1789	295
2458	267
2295	254
2413	251
2206	282
2380	303
1902	316
1874	316
2235	289
2614	171
1994	205
1507	127
1284	110
1035	101
753	78
y = 6.302561588693086 * x + 442.0589716432596
598	27
430	19
369	22
358	17
464	22
410	20
954	29
2020	58
3598	124
3970	207
4367	230
4045	227
4147	185
2954	219
3533	261
3707	231
3911	242
4099	290
4556	197
4224	139
3858	114
2700	111
1442	69
990	50
y = 15.210096812131761 * x + 600.0249547612591
107	40
103	38
87	28
64	24
83	18
102	24
216	51
549	99
1035	182
837	207
878	239
816	170
823	154
1021	213
1123	224
1108	144
1073	166
686	169
401	135
268	129
364	104
298	81
241	85
165	68
y = 4.998340621470563 * x + -62.806958964408864
626	160
425	101
417	93
256	68
245	89
448	86
767	167
1618	480
2313	748
2167	871
3113	927
2536	890
2856	703
2153	870
2625	947
3075	1015
2721	1163
2987	1148
3196	991
2046	676
1563	564
1441	434
1044	340
628	240
y = 2.6478013283499675 * x + 200.1303294705251
3234	220
2425	162
2092	98
1761	98
1520	124
2168	191
4717	356
8913	770
12690	1285
13103	1658
16706	1554
17021	1317
17764	1222
14571	1555
15428	1706
18132	1692
16783	1672
17574	1659
21512	1201
16694	889
15838	788
12110	619
8366	549
5136	307
y = 9.429116811696282 * x + 2571.73325502851
1256	116
988	94
790	64
824	69
1038	60
1295	83
1943	142
3207	325
4441	562
4094	816
5183	812
5039	650
5002	460
4346	653
4670	723
5595	700
5004	631
5492	600
6569	448
5028	407
4556	331
3804	271
2191	250
1255	172
y = 6.021326566232117 * x + 1115.6124392222932
541	19
356	22
364	13
288	24
379	21
343	22
683	33
1181	29
1915	46
1987	58
2590	71
2300	64
3013	70
2464	98
2351	94
2666	91
2276	85
2178	60
2667	64
1965	58
1747	41
1314	38
851	30
591	29
y = 31.97907359015426 * x + -30.221118182584405
992	30
570	21
479	19
461	20
427	17
518	16
1326	22
2620	32
5126	76
6577	80
7908	53
7060	84
7628	73
5749	86
6211	89
6725	88
6998	85
6880	72
7237	75
5105	58
5087	46
4709	34
2248	37
1240	23
y = 91.61911428571428 * x + -556.6760523809526
551	84
360	73
280	82
306	58
253	98
339	60
528	67
1519	106
2221	199
1526	287
1795	299
2238	268
2895	224
2211	286
2146	289
2555	343
2720	330
2545	305
2623	280
2328	179
2810	175
1690	168
934	124
1003	127
y = 7.994313628403403 * x + 96.40213426134369
53	13
81	9
69	9
46	11
61	11
54	10
93	8
226	17
587	38
509	59
1401	65
647	61
721	73
557	69
692	61
731	83
648	74
629	70
604	32
347	36
527	36
299	28
103	17
100	15
y = 10.823133639822029 * x + -0.41399766828902784
1038	25
762	23
723	15
963	17
628	15
715	14
1095	14
2294	14
3322	35
2907	42
4073	45
3839	50
4537	34
3708	36
2878	47
3578	62
3914	55
3833	42
4893	51
3427	35
3816	35
2397	32
1540	26
1055	17
y = 80.2875906219528 * x + -32.06701148938055
479	16
383	14
461	14
373	10
330	11
420	17
687	13
934	23
1808	49
1693	59
2318	56
2544	71
2097	47
2231	71
2443	93
2344	78
2127	62
2201	66
2013	53
1463	41
1154	29
1080	29
782	28
514	14
y = 30.789104799486097 * x + 133.26262388730834
1333	119
1182	132
808	128
988	80
795	68
1226	78
1748	91
2990	136
4156	101
4188	162
4855	58
4498	44
5837	302
7319	476
7751	239
7617	224
5257	256
5631	213
6742	221
5434	150
5037	123
3888	146
2081	102
1670	96
y = 16.409717239802035 * x + 1315.6920390392243
628	11
379	9
276	7
314	5
396	9
457	7
592	15
872	17
1590	26
1567	28
1847	22
1843	25
1831	24
2116	32
1748	32
2097	23
1973	29
2037	32
1765	22
1207	22
1001	22
984	17
854	18
556	12
y = 71.28460077945438 * x + -178.69266513440584
96	45
108	31
72	31
112	25
87	31
92	26
308	32
413	43
596	50
786	76
929	124
977	168
1063	91
678	115
774	150
724	82
717	160
949	127
965	122
795	64
712	62
437	56
200	51
166	45
y = 6.13463234572128 * x + 69.61330630340194
5356	76
4452	46
3594	52
2900	43
2852	32
3180	108
5959	204
13488	263
21779	435
20353	527
21581	582
23692	489
24578	473
21814	498
20517	546
25034	566
26138	604
19102	592
16902	415
11033	296
13644	255
14557	199
10098	177
6571	129
y = 37.67931309912577 * x + 2189.477718956261
501	19
442	10
292	11
317	6
225	13
416	13
488	17
1142	39
2218	65
2047	105
2790	120
2291	87
2529	86
2295	103
2432	123
2490	97
2549	112
2254	82
2358	49
2098	38
1640	38
1330	35
757	23
493	20
y = 20.77540904636136 * x + 381.5599475091774
38	41
26	38
22	36
26	24
32	19
33	21
111	18
141	37
450	51
432	106
508	153
499	105
803	107
466	136
434	145
515	118
480	118
520	121
621	94
334	75
274	71
267	69
145	73
71	49
