G76	757	2	179.0	10	0	11.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:00:00
G76	760	1	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:00:00
G76	762	2	174.0	8	0	5.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:00:00
G76	763	2	122.0	10	0	15.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:00:00
G76	764	2	199.0	8	0	11.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:00:00
G76	765	2	121.0	9	0	2.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:00:00
G76	820	2	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:00:00
G76	821	2	255.0	1	0	2.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:00:00
G76	822	2	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:00:00
G76	823	2	248.0	1	0	2.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:00:00
G76	824	2	242.0	7	0	2.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:00:00
G76	1168	0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:00:00
G76	1169	0	92.0	2	0	0.0	0.0	0	0	0.0	65.0	1	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:00:00
G76	1170	0	62.0	2	0	0.0	0.0	0	0	0.0	84.0	2	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:00:00
G76	1171	0	0.0	0	0	0.0	0.0	0	0	0.0	50.0	1	0	0.0	69.0	1	0	0.0	48.0	4	0	0.61	2015/11/12 00:00:00
G15	227	0	102.0	3	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	71.0	1	0	0.0	0.0	0	0	0.0	2015/11/12 00:00:00
G15	228	0	70.0	1	0	0.0	52.0	1	0	0.0	77.0	3	0	0.15	50.0	1	0	0.15	51.0	3	0	0.31	2015/11/12 00:00:00
G15	683	0	94.0	3	0	0.0	0.0	0	0	0.0	75.0	7	0	0.46	0.0	0	0	0.0	55.0	1	0	0.15	2015/11/12 00:00:00
G15	803	2	89.0	15	0	5.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:00:00
G15	814	0	67.0	2	0	0.0	0.0	0	0	0.0	69.0	5	0	0.31	0.0	0	0	0.0	71.0	3	0	0.31	2015/11/12 00:00:00
G15	1291	0	105.0	1	0	0.0	0.0	0	0	0.0	95.0	2	0	0.0	0.0	0	0	0.0	86.0	1	0	0.0	2015/11/12 00:00:00
G15	1395	0	99.0	1	0	0.0	0.0	0	0	0.0	97.0	1	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:00:00
G15	1723	2	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:00:00
G15	1747	1	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:00:00
G15	1803	2	68.0	1	0	0.0	68.0	1	0	0.0	57.0	1	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:00:00
G25	852	0	0.0	0	0	0.0	0.0	0	0	0.0	64.0	1	0	0.0	47.0	1	0	0.39	55.0	2	0	0.78	2015/11/12 00:00:00
G25	853	0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:00:00
G25	854	0	78.0	1	0	0.0	0.0	0	0	0.0	71.0	1	0	0.0	74.0	2	0	0.39	68.0	1	0	0.0	2015/11/12 00:00:00
G25	855	0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:00:00
G25	856	0	103.0	2	0	0.0	65.0	1	0	0.0	66.0	1	0	0.0	0.0	0	0	0.0	64.0	2	0	0.39	2015/11/12 00:00:00
G25	857	0	102.0	1	0	0.0	138.0	1	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:00:00
G25	858	0	0.0	0	0	0.0	0.0	0	0	0.0	93.0	1	0	0.0	0.0	0	0	0.0	126.0	1	0	0.0	2015/11/12 00:00:00
G25	859	0	0.0	0	0	0.0	115.0	2	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:00:00
G25	862	0	0.0	0	0	0.0	128.0	4	0	0.0	111.0	1	0	0.0	0.0	0	0	0.0	111.0	1	0	0.0	2015/11/12 00:00:00
G25	863	0	121.0	1	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:00:00
G25	864	0	0.0	0	0	0.0	76.0	3	0	0.0	0.0	0	0	0.0	71.0	1	0	0.0	61.0	1	0	0.39	2015/11/12 00:00:00
G25	865	0	111.0	1	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:00:00
G25	866	0	114.0	1	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:00:00
G25	867	0	0.0	0	0	0.0	69.0	2	0	0.0	71.0	2	0	0.39	64.0	1	0	0.0	73.0	1	0	0.0	2015/11/12 00:00:00
G25	944	0	93.0	2	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	71.0	1	0	0.0	59.0	2	0	0.78	2015/11/12 00:00:00
G25	945	0	111.0	2	0	0.0	0.0	0	0	0.0	69.0	1	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:00:00
G25	946	0	99.0	1	0	0.0	0.0	0	0	0.0	79.0	2	0	0.39	75.0	1	0	0.0	69.0	3	0	0.78	2015/11/12 00:00:00
G25	947	0	92.0	2	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:00:00
G25	948	1	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:00:00
G25	1048	0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:00:00
G25	1049	0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	0.0	0	0	0.0	2015/11/12 00:00:00
